,username,user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,gender,location,birth_date,access_rank,join_date,last_online,stats_mean_score,stats_rewatched,stats_episodes,join_year,age
6036,DreamHunter16,4863,1,5,0,0,0,3.2090277777777776,Female,TX,1990-11-27,,2007-05-28 00:00:00,2008-05-11 20:27:00,10.0,0.0,181,2007,30.911181688752603
15149,Kitsune816,11498,3,127,9,1,57,34.06458333333333,Female,PA,1982-08-16,,2007-08-28 00:00:00,2016-06-28 12:35:00,6.99,16.0,2192,2007,39.193407074800135
44845,Rude_Boy_EEEE,4075907,10,13,0,0,12,5.199305555555555,Male,NJ,1997-03-26,,2014-09-05 00:00:00,2018-05-20 05:25:30,8.54,0.0,310,2014,24.583835286387032
14142,RaidenX,242805,6,219,7,4,31,55.13194444444444,Male,FL,1989-06-15,,2009-10-05 00:00:00,2017-10-04 00:03:08,8.88,10.0,3225,2009,32.36228233490308
58880,ProximityZone,4089185,9,141,0,6,5,52.91041666666667,Male,ID,1999-02-19,,2014-09-10 00:00:00,2018-03-24 20:58:56,7.5,0.0,3109,2014,22.680976891906692
17196,ManvsPillow,3020333,2,268,0,0,54,61.427083333333336,Male,NY,1995-05-16,,2013-08-09 00:00:00,2018-05-17 04:01:03,7.78,34.0,3824,2013,26.44562479465557
78763,katie727,182217,1,4,0,0,0,2.4347222222222222,Female,CO,1992-07-27,,2009-05-13 00:00:00,2009-12-04 14:55:00,8.25,0.0,148,2009,29.246522834300734
64197,RollingBox,268627,23,422,24,24,70,102.4486111111111,Female,FL,1989-11-18,,2009-12-11 00:00:00,2017-11-20 03:47:00,7.91,0.0,6203,2009,31.935165918300296
68402,thequackme,317689,0,4,1,0,1,1.0340277777777778,Male,MA,1995-07-30,,2010-04-17 00:00:00,2010-07-09 22:26:00,9.6,20.0,56,2010,26.24028036359654
26131,OsmarH,14228,121,588,10,1,435,180.85,Male,CT,1989-03-25,,2007-09-20 00:00:00,2018-04-19 07:33:09,9.2,48.0,10844,2007,32.586792246194285
42863,SystemLurker,2043625,8,129,3,21,66,69.65486111111112,Male,FL,1990-09-21,,2013-01-15 00:00:00,2017-06-02 09:13:09,6.27,0.0,4062,2013,31.094622713832003
10505,AoNexus,1102191,132,121,63,13,123,54.27916666666667,Male,OH,1996-11-05,,2012-01-13 00:00:00,2018-05-05 22:03:49,7.76,6.0,3264,2012,24.96988281677801
97496,LiaSilvanus,3626889,4,3,0,0,14,0.5166666666666667,Female,MA,1998-09-24,,2014-03-11 00:00:00,2017-12-09 12:59:00,8.67,0.0,30,2014,23.086189902529842
93489,Sao_Inferno,4136167,58,231,37,16,303,114.95902777777778,Male,NY,1999-09-09,,2014-09-29 00:00:00,2018-04-16 02:21:13,8.52,20.0,6936,2014,22.127915890921038
82529,imadeu11,207093,2,1,0,0,0,2.813194444444445,Male,TX,1994-06-25,,2009-07-13 00:00:00,2014-03-10 04:25:00,8.67,2.0,175,2009,27.33545066257803
42815,BlackRabbit94,3547965,1,130,17,15,65,35.235416666666666,Female,IL,1994-03-13,,2014-02-02 00:00:00,2017-07-25 21:58:00,7.66,8.0,2077,2014,27.62019494031322
17678,kayla_eklund,102979,66,178,0,20,94,53.28055555555556,Female,OH,1990-09-02,,2008-10-08 00:00:00,2017-11-10 05:12:29,7.0,13.0,3115,2008,31.14664330303362
19681,NekoToshio,15459,25,41,3,3,11,18.721527777777776,Female,FL,1986-09-17,,2007-09-30 00:00:00,2011-06-12 20:37:00,9.0,1.0,1131,2007,35.105683933851715
42529,claddagh,2192,4,52,7,3,17,22.839583333333334,Female,MA,1991-12-02,,2007-03-03 00:00:00,2012-06-11 11:22:00,7.31,0.0,1404,2007,29.89814916219472
62090,cloudisu,525765,0,277,0,0,89,63.035069444444446,Female,FL,1997-01-19,,2011-07-26 00:00:00,2018-05-17 16:15:42,0.0,0.0,3958,2011,24.76453838571898
30097,Harry417,207182,4,23,1,1,1,23.959722222222226,Male,PA,1989-04-17,,2009-07-13 00:00:00,2010-03-30 15:13:00,8.03,23.0,1421,2009,32.523819954002846
89315,trueghost00152,6550201,7,196,3,14,41,101.98680555555556,Male,WA,1995-05-10,,2017-09-11 00:00:00,2018-03-23 17:35:20,8.0,0.0,6052,2017,26.46205234914029
29036,gekko_13,5525495,10,120,4,10,269,56.03888888888889,Male,MN,1992-07-13,,2016-07-04 00:00:00,2018-05-11 23:41:13,7.03,0.0,3379,2016,29.284853794765088
98673,remyy,2196729,2,34,2,1,33,17.40625,Female,MO,1998-01-16,,2013-02-18 00:00:00,2013-11-09 10:03:00,7.81,4.0,1038,2013,23.773409265140728
104537,Kooven,4555023,21,108,21,58,19,38.984027777777776,Male,NY,1996-01-30,,2015-04-12 00:00:00,2017-11-03 21:01:00,6.96,0.0,2471,2015,25.736502026065054
19889,emilyslash,409973,287,353,28,16,471,99.16104166666666,Female,NY,1995-09-21,,2010-11-19 00:00:00,2018-05-14 23:15:29,7.43,33.0,6833,2010,26.095170298981493
50158,Atherine,16430,1,60,30,16,42,22.63958333333333,Female,IN,1986-06-04,,2007-10-08 00:00:00,2013-05-25 19:32:00,7.79,2.0,1311,2007,35.393166137334354
12452,CptDrRev,282093,13,101,54,26,70,62.886805555555554,Male,FL,1989-07-10,,2010-01-12 00:00:00,2018-01-04 12:31:00,7.88,33.0,3790,2010,32.29383419121673
92111,AngelOfJudgement,1947084,1,105,3,7,39,28.207638888888887,Male,CA,1994-08-06,,2012-12-25 00:00:00,2014-07-27 21:55:00,8.21,3.0,1687,2012,27.220457781184976
95547,Ramen918,1436199,18,159,0,6,6,67.29375,Male,MA,1991-09-18,,2012-08-03 00:00:00,2017-10-22 12:02:00,7.73,0.0,4053,2012,30.103493593253752
100339,Dopants,1662107,21,79,16,12,36,55.15208333333333,Male,PA,1995-06-01,,2012-10-19 00:00:00,2016-09-05 23:35:00,8.77,6.0,3365,2012,26.401817982696308
80969,MugetsuTensho,1932982,39,277,45,2,123,107.57708333333332,Male,UT,1994-03-09,,2012-12-22 00:00:00,2018-05-06 18:18:46,8.9,7.0,6549,2012,27.631146643303033
105964,gaulems,1793147,5,5,3,1,10,2.453472222222222,Female,IL,1995-09-12,,2012-11-20 00:00:00,2013-02-15 16:06:00,7.38,0.0,145,2012,26.119811630708575
62493,dragon_by_night,391677,5,56,12,4,8,50.98125,Male,WV,1988-02-20,,2010-10-04 00:00:00,2013-08-16 11:38:00,8.2,20.0,3072,2010,33.67922461942832
32085,Angel11xPR,236325,11,510,0,0,46,167.69791666666666,Male,DC,1993-10-11,,2009-09-19 00:00:00,2018-02-26 04:11:01,9.18,0.0,10112,2009,28.03909757967364
108027,Catsudon,10240,9,14,1,0,0,10.991666666666667,Male,VA,1970-01-05,,2007-08-14 00:00:00,2013-09-13 11:29:00,8.0,15.0,682,2007,51.804293067572004
80743,otakugangstah,534079,0,88,0,0,0,33.138194444444444,Male,CA,1985-02-09,,2011-08-03 00:00:00,2017-12-22 12:12:00,8.61,154.0,1934,2011,36.70737049611215
56412,Koyik0,344232,13,127,2,6,1,53.97152777777778,Male,CA,1995-06-13,,2010-06-21 00:00:00,2018-04-16 15:19:40,8.05,9.0,3231,2010,26.368962873726865
54231,Menniva,1249461,7,32,0,0,35,14.629861111111111,Male,TX,1989-04-06,,2012-04-13 00:00:00,2014-01-20 19:12:00,8.51,0.0,874,2012,32.553937137224835
36441,xSakiChanx,109089,5,83,18,0,24,28.52777777777778,Female,NM,1991-04-25,,2008-10-27 00:00:00,2016-11-10 19:11:00,1.0,0.0,1737,2008,30.503230752381995
91577,AlohaKekili,3862165,9,39,1,1,109,13.83125,Female,GA,1993-12-22,,2014-06-22 00:00:00,2016-07-19 12:45:00,8.79,0.0,854,2014,27.84196692585697
21225,Piercetopher,4478610,5,343,0,14,49,75.84444444444445,Male,TX,1994-03-18,,2015-02-22 00:00:00,2018-04-19 21:05:25,5.79,7.0,4430,2015,27.60650531157595
90573,Lonehero07,3586215,19,167,2,6,48,98.43541666666668,Male,TX,1988-10-07,,2014-02-19 00:00:00,2018-02-13 02:01:45,8.21,2.0,5958,2014,33.04950169751396
19411,Hazelnutz,1427101,1,115,0,8,5,39.74722222222222,Male,NY,1993-09-15,,2012-07-30 00:00:00,2017-08-14 16:00:00,8.4,0.0,2377,2012,28.110283649107437
27957,glcarter,3366761,7,27,0,0,0,16.969444444444445,Male,OH,1975-09-09,,2013-11-27 00:00:00,2013-12-05 04:04:00,7.8,2.0,1027,2013,46.12857299310043
94816,mmxxiii,4754367,23,121,102,67,185,30.522222222222226,Male,AZ,1975-04-01,,2015-07-18 00:00:00,2018-05-16 09:07:15,6.16,7.0,1964,2015,46.56937903844048
70645,chrissytina11,370331,4,31,0,1,4,20.25347222222222,Female,IN,1996-11-01,,2010-08-15 00:00:00,2014-12-21 18:30:00,7.86,5.0,1247,2010,24.980834519767825
54215,zuka222335,70620,30,43,37,4,63,21.832638888888887,Male,IN,1992-09-04,,2008-06-22 00:00:00,2014-08-02 12:11:00,7.74,7.0,1346,2008,29.139743730150037
3944,OsisNie,183934,11,189,4,113,0,82.02847222222222,Male,RI,1985-12-04,,2009-05-18 00:00:00,2017-10-12 18:46:00,7.49,0.0,5208,2009,35.89146862337093
9654,sandfreak,90320,6,19,0,0,3,20.402083333333334,Male,MS,1991-02-15,,2008-08-29 00:00:00,2010-05-19 22:14:00,8.42,87.0,1221,2008,30.692147628956302
15275,nekowolf,88540,131,513,0,26,0,145.3659722222222,Male,NH,1975-04-16,,2008-08-23 00:00:00,2017-06-18 08:28:00,6.66,0.0,8884,2008,46.52831015222867
28110,Saoshe,6563554,22,149,8,214,1439,62.40208333333333,Female,MO,1991-11-11,,2017-09-17 00:00:00,2018-05-18 11:38:00,8.67,0.0,3803,2017,29.95564560289125
43454,CrazzySteve,4384197,6,194,7,6,164,39.15902777777778,Male,MI,1997-03-08,,2015-01-04 00:00:00,2018-02-15 02:31:15,7.87,1.0,2325,2015,24.6331179498412
66193,Rem-,155371,5,15,6,2,0,20.96180555555556,Male,VA,1989-09-26,,2009-03-02 00:00:00,2011-12-01 09:28:35,9.11,21.0,1263,2009,32.080275982915346
72210,Ray519,3851289,51,56,0,0,124,41.79236111111111,Male,LA,1995-05-19,,2014-06-17 00:00:00,2018-05-13 14:21:00,8.52,1.0,2510,2014,26.437411017413208
105830,Dark-Star-Dead,2362613,5,41,0,2,29,25.20138888888889,Female,VT,1994-09-04,,2013-03-28 00:00:00,2015-07-10 19:19:00,9.63,10.0,1531,2013,27.141057934508815
57562,Lady_Kura,316967,19,23,2,15,25,11.686805555555557,Female,IL,1990-12-20,,2010-04-15 00:00:00,2017-11-16 07:33:54,8.92,9.0,719,2010,30.848209396561167
83514,dcresistance,3275949,268,1910,0,8,114,203.4164583333333,Male,IN,1995-04-25,,2013-10-21 00:00:00,2018-05-23 09:53:26,7.85,8.0,15222,2013,26.503121235352097
42594,Royandike,447107,120,871,61,1,287,163.69256944444444,Male,NY,1991-10-16,,2011-02-10 00:00:00,2018-05-15 18:25:01,8.69,4.0,11027,2011,30.026831672325045
18574,JustLikeHaruhi,76392,6,19,0,0,1,18.75,Female,OH,1991-08-08,,2008-07-13 00:00:00,2009-06-06 11:19:00,8.63,0.0,1143,2008,30.215748548899352
15375,Red_Ranger_Wien,615007,26,1361,10,0,2468,239.5856712962963,Male,MS,1993-07-24,,2011-09-20 00:00:00,2018-05-15 02:58:34,6.74,0.0,16678,2011,28.255393713722484
2975,Nosferatu189,82883,10,90,0,1,0,62.72222222222222,Male,NC,1989-05-20,,2008-08-04 00:00:00,2010-09-29 13:26:00,8.67,0.0,3767,2008,32.43346840433687
99875,RaindropsOnRoses,125568,15,34,0,1,18,18.575694444444444,Female,CT,1997-04-15,,2008-12-20 00:00:00,2013-07-13 00:29:00,8.78,3.0,1113,2008,24.529076771437957
25701,Sgrnobi,463619,29,389,13,59,10,120.63541666666669,Male,FL,1988-02-23,,2011-03-20 00:00:00,2018-05-15 01:44:00,8.13,14.0,7254,2011,33.67101084218596
42446,Criminal,206931,22,228,2,4,99,55.18055555555556,Male,TN,1995-09-01,,2009-07-13 00:00:00,2018-05-16 06:45:19,8.69,0.0,3400,2009,26.149928813930565
101205,my-hanzatsu,161439,12,42,6,20,21,19.000694444444445,Female,NC,1990-02-10,,2009-03-21 00:00:00,2013-10-17 19:18:00,8.24,43.0,1123,2009,31.70518015551418
72061,Chace,178735,6,101,8,2,23,25.01597222222222,Male,SC,1990-06-06,,2009-05-04 00:00:00,2011-07-08 22:15:00,8.74,7.0,1528,2009,31.38758076880955
92468,ape_samurai,1910542,7,6,4,0,6,6.518055555555556,Male,TN,1999-03-15,,2012-12-17 00:00:00,2013-11-21 01:46:00,9.0,0.0,393,2012,22.615266673967803
54533,narutokunX7,97093,2,4,0,0,2,5.048611111111111,Male,NV,1992-09-25,,2008-09-21 00:00:00,2008-12-22 16:44:00,8.4,0.0,313,2008,29.08224728945351
39939,starfire1607,34824,28,98,6,8,109,53.71180555555556,Female,TX,1991-09-20,,2008-01-31 00:00:00,2011-08-19 15:38:00,9.45,0.0,3212,2008,30.098017741758845
35119,liquid80,54985,4,18,2,0,11,16.000694444444445,Male,NY,1983-05-19,,2008-04-21 00:00:00,2011-05-14 19:07:00,8.68,9.0,959,2008,38.437739568502906
67807,xxxMissSarahxxx,142605,11,35,0,2,1,14.66875,Female,TX,1991-05-07,,2009-01-24 00:00:00,2009-11-05 07:04:00,7.42,23.0,867,2009,30.470375643412552
9553,SomeMoron,6820073,8,86,7,10,57,33.18194444444445,Male,CA,1997-07-20,,2017-12-20 00:00:00,2018-05-19 04:06:24,6.93,0.0,2017,2017,24.2662358996824
50858,dwaynedong,2561167,9,92,7,0,132,50.33263888888889,Male,WA,1996-10-09,,2013-05-13 00:00:00,2015-03-12 10:52:00,9.37,0.0,3975,2013,25.04380681195926
64192,PensiveGrit,3353485,6,342,9,0,205,150.44930555555555,Male,MT,1997-12-17,,2013-11-21 00:00:00,2018-04-20 02:54:14,6.72,11.0,9088,2013,23.855547037564342
14848,amaterasu42,2723397,13,77,13,0,114,22.61458333333333,Female,NY,1997-05-29,,2013-06-16 00:00:00,2016-03-18 10:18:00,8.82,67.0,1225,2013,24.408608038549996
80410,Dark3go7,2939707,2,1,0,1,1,0.5333333333333333,Male,VA,1993-03-14,,2013-07-26 00:00:00,2014-04-11 08:43:00,5.75,0.0,42,2013,28.616799912386377
63864,Ayrixa,3971743,64,220,106,0,210,101.03194444444443,Male,MN,1999-08-03,,2014-07-28 00:00:00,2018-05-10 04:29:40,7.96,32.0,6217,2014,22.229219143576827
72282,ThatItIs,141285,13,144,2,0,24,48.550694444444446,Female,CA,1981-05-21,,2009-01-20 00:00:00,2013-01-01 02:43:00,8.84,79.0,2851,2009,40.430949512649214
39233,poppi-the-witch,295946,41,2253,11,0,640,452.5336458333333,Non-Binary,TN,1998-03-24,,2010-02-18 00:00:00,2018-05-20 01:20:12,6.96,41.0,29633,2010,23.589968240061328
69929,90sanimebabe,840245,6,87,4,11,33,39.201388888888886,Female,FL,1991-07-15,,2011-10-29 00:00:00,2018-05-14 04:54:00,6.7,15.0,2297,2011,30.281458766838245
70508,doomcity,141813,5,107,0,28,6,74.74791666666667,Male,TX,1989-04-05,,2009-01-22 00:00:00,2018-05-14 04:32:44,6.87,0.0,4439,2009,32.55667506297229
30522,mikehen,3401427,8,145,0,2,224,37.977777777777774,Male,MD,1998-07-08,,2013-12-12 00:00:00,2017-09-07 18:16:00,8.87,9.0,2305,2013,23.299748110831235
70666,AkiraBlossom,385394,1,4,0,0,24,1.6895833333333334,Female,IL,1995-02-14,,2010-09-19 00:00:00,2011-09-11 20:03:00,9.4,0.0,103,2010,26.694776037673858
35563,MelancholySisi,3382525,1,17,3,2,13,11.252083333333331,Female,NY,1993-03-20,,2013-12-04 00:00:00,2014-11-09 22:19:00,8.52,24.0,770,2013,28.600372357901655
101500,music_is_life22,219562,1,8,1,0,0,3.404861111111111,Female,MA,1994-04-05,,2009-08-11 00:00:00,2010-04-08 17:55:00,8.5,0.0,207,2009,27.557222648121783
71695,Yuumei-Sama,1094159,0,4,0,0,4,0.8618055555555556,Female,CA,1998-04-30,,2012-01-08 00:00:00,2012-03-04 18:28:00,9.0,0.0,53,2012,23.488664987405542
94038,BlueKfc,1188815,53,84,61,3,55,31.813194444444445,Male,NY,1993-07-08,,2012-03-08 00:00:00,2018-05-16 06:45:53,8.5,0.0,1888,2012,28.299200525681744
18308,asarmo,157536,7,80,0,1,9,24.86180555555556,Male,CO,1986-03-08,,2009-03-09 00:00:00,2015-08-22 23:20:47,7.52,0.0,1327,2009,35.63410360311028
9752,kid_gloves,9056,15,246,14,8,139,64.91666666666667,Male,IN,1985-02-23,,2007-07-31 00:00:00,2014-03-18 03:14:00,7.03,136.0,3888,2007,36.66903953564779
104225,BioNuclearDeath,1495601,0,1112,1,7,498,238.4361111111111,Male,PA,1992-03-06,,2012-09-04 00:00:00,2018-05-19 19:25:59,7.94,140.0,14710,2012,29.638046216186616
53126,NinJah15,181811,256,489,59,13,202,201.77916666666667,Male,CA,1987-06-01,,2009-05-12 00:00:00,2018-04-18 05:28:56,8.53,0.0,12082,2009,34.402037016756104
37856,Githul,42033,57,121,5,5,21,39.60486111111111,Male,PA,1992-08-20,,2008-03-09 00:00:00,2017-11-07 16:13:00,8.56,27.0,2441,2008,29.180812616361845
41772,PokeYourWaffle,1082809,4,19,0,0,9,4.496064814814814,Male,FL,1997-03-10,,2011-12-31 00:00:00,2016-03-30 15:33:00,8.1,0.0,265,2011,24.627642098346293
27807,shiro_neko,77283,4,55,10,5,38,29.292361111111116,Female,NY,1985-11-24,,2008-07-16 00:00:00,2010-05-04 15:57:00,0.0,0.0,1711,2008,35.91884788084547
104578,animegirl151,1040679,4,99,5,9,104,22.80902777777778,Female,PA,1996-01-12,,2011-12-04 00:00:00,2018-02-24 19:51:10,7.89,3.0,1296,2011,25.78578468951922
74536,Trinket,344844,50,84,6,0,906,25.088194444444444,Female,NY,1984-09-25,,2010-06-22 00:00:00,2017-11-12 15:42:00,6.82,49.0,1526,2010,37.08246632351331
2265,MoFried,4051465,5,115,0,8,46,45.07361111111111,Male,TX,1994-10-13,,2014-08-26 00:00:00,2018-05-13 10:57:00,7.57,16.0,2722,2014,27.034278830358122
52592,towliethe1,365394,8,500,2,27,22,143.51111111111112,Male,CA,1992-11-03,,2010-08-04 00:00:00,2017-10-10 21:46:00,8.33,36.0,8688,2010,28.975468185302816
104569,Chungo,6232992,3,31,13,4,25,10.138194444444444,Male,IL,1998-09-14,,2017-05-07 00:00:00,2018-04-18 20:17:54,7.33,24.0,570,2017,23.11356916000438
70419,shiwase2kira,95764,0,1,1,0,0,0.6243055555555556,Female,CA,1995-02-21,,2008-09-17 00:00:00,2008-09-17 19:18:00,9.5,0.0,39,2008,26.675610557441683
75740,MedicMario,2477417,4,124,6,0,8,41.52916666666667,Male,NJ,1993-01-07,,2013-04-23 00:00:00,2016-12-22 06:31:00,6.68,2.0,2488,2013,28.797503011718323
79935,JunjunKi,384367,18,117,57,8,259,64.61041666666667,Female,CA,1991-09-07,,2010-09-17 00:00:00,2018-04-27 20:43:10,7.93,0.0,3899,2010,30.13361077647574
65841,arixandra,3592689,34,344,5,2,110,71.98842592592592,Female,DE,1991-02-06,,2014-02-22 00:00:00,2018-03-24 21:47:18,9.58,0.0,4287,2014,30.716788960683385
27532,belenzieo,3363183,57,265,15,57,633,63.38263888888889,Male,WA,1995-10-10,,2013-11-25 00:00:00,2018-05-01 02:16:54,7.5,0.0,3947,2013,26.043149709779872
48494,Lykos_Anthrope,1149035,1,23,0,0,1,19.54930555555556,Male,TN,1990-04-19,,2012-02-15 00:00:00,2012-05-08 12:05:00,7.96,8.0,1175,2012,31.519001204687328
69135,Kuri-Kun,192709,0,5,0,0,4,2.348611111111111,Male,FL,1988-04-28,,2009-06-11 00:00:00,2009-06-12 13:26:00,9.0,7.0,142,2009,33.49304566860147
84207,ilikemochi,404533,11,31,9,2,11,8.043055555555556,Male,TX,1997-01-20,,2010-11-05 00:00:00,2011-07-16 17:54:00,9.2,17.0,482,2010,24.761800459971525
89481,ProxySenpai,4713145,4,391,0,0,4,135.86805555555554,Male,TX,1999-07-31,,2015-07-02 00:00:00,2015-11-22 13:14:00,6.3,2.0,8250,2015,22.237432920819188
39431,Horrawr,518271,2,332,3,14,303,121.69513888888888,Male,NY,1992-05-06,,2011-07-19 00:00:00,2018-05-14 00:24:01,7.55,29.0,7204,2011,29.47103274559194
53243,MonkeySnipeU,637415,31,98,36,6,76,48.46875,Male,AZ,1995-02-02,,2011-09-24 00:00:00,2017-06-18 10:44:00,8.93,0.0,2897,2011,26.727631146643304
47614,Tsukuno,406384,4,93,6,0,8,46.40625,Female,TX,1996-01-15,,2010-11-10 00:00:00,2016-10-01 20:34:00,0.0,0.0,2804,2010,25.777570912276857
32277,IamREdDi,78931,0,140,11,23,2,75.98958333333333,Male,MO,1989-12-15,,2008-07-22 00:00:00,2010-08-03 22:59:00,7.75,108.0,4484,2008,31.861241923119046
9435,bewareyouronly,4444817,13,42,0,3,4,35.37638888888889,Female,ID,1995-06-01,,2015-01-27 00:00:00,2015-02-28 15:20:00,7.75,0.0,2110,2015,26.401817982696308
12257,alphadelta45,2801099,18,133,46,32,43,57.81736111111111,Male,GA,1996-05-08,,2013-07-01 00:00:00,2017-04-29 12:32:00,8.41,14.0,3614,2013,25.465447377067132
86803,QueenCxnt,4865446,2,27,1,0,6,7.709722222222222,Female,TX,1998-07-09,,2015-09-09 00:00:00,2016-01-28 06:16:00,8.7,7.0,481,2015,23.29701018508378
107312,TraxNeris,1324751,2,189,0,4,48,70.75694444444444,Male,CA,1992-12-19,,2012-05-30 00:00:00,2018-04-25 22:13:17,8.06,0.0,4212,2012,28.849523600919944
86143,AduialPeredhel,220443,19,194,4,0,88,51.47847222222222,Female,NC,1981-09-12,,2009-08-13 00:00:00,2011-08-04 13:54:00,0.0,0.0,3058,2009,40.11882597743949
100757,Simplyaudrey79,2792415,2,0,0,0,0,0.6166666666666667,Female,CA,1979-08-26,,2013-06-30 00:00:00,2013-06-30 08:13:00,6.5,0.0,37,2013,42.16679443653488
60631,hurricanefransee,106951,31,128,21,2,49,53.40694444444444,Male,MI,1988-02-22,,2008-10-20 00:00:00,2009-04-13 04:33:00,7.59,0.0,3238,2008,33.67374876793341
38908,Heartattack133,354689,18,12,3,0,0,6.538888888888889,Male,TX,1991-05-22,,2010-07-12 00:00:00,2017-01-27 13:41:00,9.0,8.0,428,2010,30.429306757200745
108101,Vennus1226,5947775,7,118,0,1,50,32.511805555555554,Male,CA,2000-12-26,,2017-01-02 00:00:00,2018-03-28 00:18:55,7.78,0.0,2016,2017,20.83013908662797
17991,albuurrt,1909242,14,226,51,11,433,70.11180555555555,Male,CA,1997-11-29,,2012-12-16 00:00:00,2018-05-06 12:53:34,7.48,10.0,4338,2012,23.904829701018507
101689,vampiricvice,3784723,5,23,2,8,4,16.48472222222222,Male,VA,1999-06-29,,2014-05-18 00:00:00,2017-01-14 00:13:00,7.21,0.0,986,2014,22.325046544737706
875,ApocalypseLater,3974939,0,118,3,42,63,30.61111111111111,Male,NC,1995-12-11,,2014-07-29 00:00:00,2018-01-20 20:32:42,7.28,27.0,1953,2014,25.87339831343774
92715,yduran7,299786,8,22,0,6,44,34.62222222222222,Male,FL,1991-08-31,,2010-02-28 00:00:00,2012-04-08 16:51:00,6.74,3.0,2163,2010,30.152776256707917
100636,CHRIStheGOD,212427,1,5,0,0,2,1.4784722222222222,Male,FL,1987-10-14,,2009-07-24 00:00:00,2013-09-13 11:43:00,7.5,0.0,86,2009,34.03241704084985
45358,Gangsta_Kermit,370447,3,18,0,0,32,14.793055555555556,Male,OH,1993-04-30,,2010-08-16 00:00:00,2011-03-14 10:20:00,9.29,4.0,870,2010,28.48811740225605
102978,Sesom,2506595,11,139,3,3,85,49.984027777777776,Male,FL,2000-08-21,,2013-04-30 00:00:00,2018-04-08 18:11:02,7.75,7.0,3012,2013,21.177855656554595
96217,AkemiSeshyHomura,5162662,4,21,0,0,1,16.922916666666666,Male,OR,1990-03-08,,2016-01-28 00:00:00,2016-04-03 02:30:00,8.44,6.0,1020,2016,31.633994086080385
10167,Kuro-chan,47721,58,568,36,7,616,88.4507523148148,Female,CA,1989-03-17,,2008-04-03 00:00:00,2018-05-15 17:56:00,6.6,11.0,5781,2008,32.608695652173914
54607,Dragonkakashi,26034,39,482,0,0,4,180.17013888888889,Male,NY,1984-06-20,,2007-12-13 00:00:00,2011-08-21 21:37:00,8.67,0.0,10585,2007,37.34804512101632
12231,Nei-san,2085583,37,424,28,43,492,88.29601851851852,Male,CA,1991-12-25,,2013-01-24 00:00:00,2018-05-18 23:03:52,6.33,3.0,5405,2013,29.835176870003284
20594,Reiku_Sai,60211,1,6,0,0,0,1.6611111111111112,Female,CA,1991-04-23,,2008-05-13 00:00:00,2012-09-11 19:50:00,8.86,0.0,95,2008,30.508706603876902
67502,Wolfy-,3571085,1,160,0,4,26,76.4263888888889,Male,MI,1995-03-20,,2014-02-12 00:00:00,2018-05-02 04:04:27,7.32,22.0,4565,2014,26.601686562260433
48674,lord_caity,322636,2,2,4,0,1,2.2784722222222222,Female,OK,1993-10-05,,2010-04-29 00:00:00,2010-05-04 09:30:00,9.86,0.0,130,2010,28.055525134158362
101975,Nosferatu_1995,3808215,1,6,1,0,4,1.820138888888889,Female,TN,1995-12-30,,2014-05-29 00:00:00,2016-02-04 04:51:00,9.38,0.0,110,2014,25.821377724236118
11303,Sleepynsomniac,1564757,87,908,76,76,183,170.84188657407407,Male,CA,1996-03-13,,2012-09-30 00:00:00,2018-05-19 00:23:47,7.81,14.0,11150,2012,25.618771218924543
29029,ViewerX0920,480617,0,75,0,2,131,24.07847222222222,Male,CO,1993-09-20,,2011-04-29 00:00:00,2017-12-31 16:56:01,8.15,2.0,1453,2011,28.09659402037017
92074,Wolfcst,3516593,60,70,4,2,80,27.66111111111111,Male,FL,1994-03-18,,2014-01-24 00:00:00,2015-09-06 18:24:00,7.92,0.0,1652,2014,27.60650531157595
58739,scoopnokes,1138229,14,131,3,2,7,65.82638888888889,Male,TX,1991-03-21,,2012-02-07 00:00:00,2012-10-07 13:49:00,6.8,0.0,3976,2012,30.599058153542877
73384,lilsasuke,194175,0,1,0,0,1,3.548611111111111,Male,NJ,1990-07-23,,2009-06-14 00:00:00,2009-07-06 10:43:00,9.0,21.0,222,2009,31.258898258679224
30729,gypsywoman72,37307,5,65,18,3,26,24.04375,Female,IA,1972-11-09,,2008-02-13 00:00:00,2014-05-08 04:21:00,7.49,7.0,1348,2008,48.959588215967585
